RowNumber,CustomerId,Balance
7475,15799859,165438.26
7476,15599152,156111.24
7477,15737909,111095.58
7478,15646190,119963.45
7479,15711249,0
7480,15671987,153137.74
7481,15812766,156111.08
7482,15778589,113014.7
7483,15750104,132615.73
7484,15784526,102016.38
7485,15646563,0
7486,15744423,0
7487,15593694,0
7488,15785367,0
7489,15687765,80380.24
7490,15789014,108909.12
7491,15703177,90865.8
7492,15660263,99799.76
7493,15776545,200724.96
7494,15683276,140363.95
7495,15599272,151844.64
7496,15589541,0
7497,15608804,133231.48
7498,15645820,0
7499,15659031,126598.99
7500,15790113,113317.1
7501,15652289,0
7502,15605341,93173.88
7503,15697844,0
7504,15652048,105007.31
7505,15587038,0
7506,15660528,0
7507,15700300,131593.85
7508,15642001,119530.52
7509,15580366,118614.6
7510,15657228,95829.13
7511,15729377,0
7512,15686913,0
7513,15631267,153590.73
7514,15632275,0
7515,15715907,113109.52
7516,15764841,130557.24
7517,15748649,93183.19
7518,15771409,151933.63
7519,15779207,125495.64
7520,15814116,0
7521,15665087,118547.72
7522,15611189,97792.21
7523,15729718,0
7524,15733602,0
7525,15620103,167181.01
7526,15770406,121355.19
7527,15800554,0
7528,15611409,0
7529,15646535,113226.47
7530,15575430,118392.75
7531,15711299,145262.54
7532,15642063,163505.16
7533,15706602,118114.28
7534,15592773,108449.23
7535,15786539,0
7536,15737542,103294.56
7537,15590234,0
7538,15773776,0
7539,15728082,0
7540,15609987,119919.12
7541,15735330,0
7542,15649430,0
7543,15768777,0
7544,15777893,0
7545,15791326,0
7546,15615176,0
7547,15735221,0
7548,15617991,128744.04
7549,15658504,137727.34
7550,15785705,106731.58
7551,15801817,123544.21
7552,15752578,133968.96
7553,15781574,126534.6
7554,15792107,0
7555,15569917,87609.68
7556,15721504,0
7557,15757306,0
7558,15647295,0
7559,15642098,108960
7560,15696120,0
7561,15675176,144953.31
7562,15700046,103544.88
7563,15782089,0
7564,15706394,0
7565,15759387,101487.18
7566,15623369,105355.81
7567,15732943,77967.5
7568,15750545,0
7569,15809909,0
7570,15642448,120047.77
7571,15791944,175464.85
7572,15768342,79475.3
7573,15567919,167735.69
7574,15674750,0
7575,15778345,74385.98
7576,15687634,94754
7577,15666096,0
7578,15581700,86920.86
7579,15656417,132077.48
7580,15649101,127847.86
7581,15781975,0
7582,15700511,176702.36
7583,15770255,83555.58
7584,15643574,0
7585,15595010,0
7586,15580579,0
7587,15748532,0
7588,15773789,96858.35
7589,15600027,0
7590,15620832,0
7591,15568819,132796.04
7592,15748691,154970.54
7593,15583552,88902.21
7594,15588019,98738.92
7595,15713250,0
7596,15569595,0
7597,15794868,137456.28
7598,15576680,0
7599,15613699,73937.02
7600,15609758,158621.04
7601,15762392,113257.2
7602,15693382,0
7603,15791769,116536.43
7604,15712483,0
7605,15636454,101070.69
7606,15710138,0
7607,15571571,127331.46
7608,15638751,0
7609,15598574,0
7610,15796787,105969.42
7611,15615670,119547.46
7612,15705506,0
7613,15599535,138668.18
7614,15768449,51582.5
7615,15725002,0
7616,15611682,169902.92
7617,15749964,87262.4
7618,15678779,0
7619,15752601,0
7620,15758477,0
7621,15629133,0
7622,15604963,0
7623,15796413,0
7624,15812470,0
7625,15587443,0
7626,15689692,150348.37
7627,15779586,115074.02
7628,15667588,0
7629,15624423,99986.98
7630,15591107,110357
7631,15748986,166685.92
7632,15793896,95312.8
7633,15620570,202443.47
7634,15727811,109493.62
7635,15707681,88977.39
7636,15702030,104982.57
7637,15673238,154110.99
7638,15604196,185714.28
7639,15769356,116022.53
7640,15665590,0
7641,15572361,164011.48
7642,15667460,0
7643,15654760,101514.89
7644,15632669,0
7645,15613673,0
7646,15698522,134599.33
7647,15741633,147511.26
7648,15674583,78396.08
7649,15665374,0
7650,15588854,110581.29
7651,15810716,151836.36
7652,15776921,83624.55
7653,15569394,148197.15
7654,15788215,122924.75
7655,15641007,72594
7656,15594651,115221.36
7657,15575146,117808.74
7658,15608916,147754.68
7659,15666297,0
7660,15598586,113292.17
7661,15665014,0
7662,15701738,115163.38
7663,15650591,118098.62
7664,15652667,0
7665,15679622,0
7666,15730150,120825.7
7667,15813192,0
7668,15606554,0
7669,15611794,133845.28
7670,15672357,0
7671,15711759,108541.04
7672,15615296,0
7673,15699294,0
7674,15788634,113817.06
7675,15660871,137300.23
7676,15618258,158024.38
7677,15722535,127837.54
7678,15711977,161533
7679,15690169,161171.7
7680,15790689,80958.36
7681,15665181,0
7682,15633608,146193.6
7683,15805261,0
7684,15740356,115021.76
7685,15808223,126773.43
7686,15769980,92889.91
7687,15675450,0
7688,15776494,146622.35
7689,15592412,131038.14
7690,15777452,88820.29
7691,15692258,115406.97
7692,15791045,132951.92
7693,15807889,108891.7
7694,15602043,141788.63
7695,15807335,116954.32
7696,15629985,90450
7697,15679453,125997.22
7698,15637315,0
7699,15691513,0
7700,15622289,0
7701,15715184,144637.86
7702,15702801,86616.35
7703,15719931,0
7704,15806081,127924.25
7705,15796336,0
7706,15647306,131240.61
7707,15742369,0
7708,15655859,120046.74
7709,15675650,97819.36
7710,15574119,62979.93
7711,15754168,0
7712,15763029,161450.03
7713,15765048,0
7714,15786215,119496.25
7715,15707559,0
7716,15582129,43772.66
7717,15687540,100249.41
7718,15787196,0
7719,15670898,108028.08
7720,15775433,53013.29
7721,15700693,0
7722,15677955,122088.67
7723,15570086,90544
7724,15794875,0
7725,15673591,141252.18
7726,15631756,147813.05
7727,15757617,134140.68
7728,15612729,0
7729,15637857,0
7730,15681007,128548.49
7731,15593622,122198.21
7732,15629273,145177.84
7733,15765846,94222.53
7734,15596013,143212.22
7735,15722473,0
7736,15774936,143350.41
7737,15685640,130931.83
7738,15566563,137851.31
7739,15768746,0
7740,15689952,0
7741,15725906,0
7742,15634501,140614.15
7743,15571940,118680.57
7744,15741643,122917.69
7745,15806822,0
7746,15701166,131754.11
7747,15718531,0
7748,15628308,0
7749,15585287,119948.09
7750,15781619,0
7751,15805162,0
7752,15588535,0
7753,15775307,97266.1
7754,15777616,113690.83
7755,15692291,99056.22
7756,15680843,0
7757,15606232,116338.68
7758,15641585,97339.99
7759,15684358,0
7760,15806389,137592.31
7761,15641860,108760.27
7762,15814237,128770.88
7763,15808780,0
7764,15767064,44054.84
7765,15751177,119657.53
7766,15613427,108797.63
7767,15647259,0
7768,15748660,102025.32
7769,15726695,122446.61
7770,15757473,158786.67
7771,15809509,125689.29
7772,15715512,154640.41
7773,15614168,146710.76
7774,15679818,136709.35
7775,15609928,129305.09
7776,15731246,0
7777,15685243,0
7778,15638730,82844.33
7779,15697034,0
7780,15699225,0
7781,15677387,76692.22
7782,15759184,117715.84
7783,15595991,87105.32
7784,15681332,0
7785,15756299,69311.16
7786,15750547,0
7787,15566380,66948.67
7788,15675963,0
7789,15674671,128410.71
7790,15621466,99897.53
7791,15607176,0
7792,15570299,152622.34
7793,15613197,0
7794,15798885,138227.19
7795,15714883,111395.53
7796,15604497,84386.57
7797,15773949,0
7798,15774164,174673.65
7799,15774127,0
7800,15619016,109019.65
7801,15795759,107906.75
7802,15798844,128914.97
7803,15717962,111179.83
7804,15691504,124099.13
7805,15693893,122471.09
7806,15672499,134692.4
7807,15750410,123816.5
7808,15568904,106288.54
7809,15649033,127723.25
7810,15780989,145843.82
7811,15771059,148200.72
7812,15687852,104145.65
7813,15695280,142755.25
7814,15592751,81245.79
7815,15598338,168560.46
7816,15735784,0
7817,15629128,132193.94
7818,15642870,0
7819,15637977,139330.1
7820,15600792,0
7821,15576131,0
7822,15686588,134571.5
7823,15761018,143829.2
7824,15616029,0
7825,15761149,133444.97
7826,15802758,104753.84
7827,15647838,116574.84
7828,15735968,0
7829,15581286,176914.8
7830,15625445,68348.18
7831,15600173,0
7832,15635143,56726.83
7833,15664849,65269.23
7834,15762455,66220.17
7835,15797165,0
7836,15788189,96147.55
7837,15780492,0
7838,15678497,0
7839,15588560,145330.43
7840,15606003,0
7841,15611756,124192.28
7842,15789563,111288.18
7843,15702416,107805.67
7844,15766288,103700.69
7845,15667633,0
7846,15622774,0
7847,15755416,87739.08
7848,15769915,133313.34
7849,15643908,0
7850,15627395,154902.66
7851,15679663,0
7852,15651581,112595.85
7853,15596379,119695.75
7854,15746674,0
7855,15801256,0
7856,15663808,152614.51
7857,15598521,131647.01
7858,15621457,96654.72
7859,15764726,137583.04
7860,15646374,62717.84
7861,15716501,95377.13
7862,15589948,135936.1
7863,15811343,161591.11
7864,15659677,142382.03
7865,15594436,0
7866,15748995,0
7867,15677062,127043.09
7868,15697201,0
7869,15666453,78885.88
7870,15693771,95922.9
7871,15569867,0
7872,15711602,91711.59
7873,15717736,110031.09
7874,15750441,81210.72
7875,15732791,122947.92
7876,15775104,182065.85
7877,15757607,0
7878,15793070,69974.66
7879,15760456,123711.73
7880,15665385,76495.04
7881,15612418,0
7882,15727138,0
7883,15732061,121874.89
7884,15776051,0
7885,15616530,188455.19
7886,15632344,99045.93
7887,15744979,0
7888,15745433,205770.78
7889,15683657,79340.95
7890,15718572,138456.03
7891,15665783,0
7892,15652782,101099.9
7893,15707025,0
7894,15647807,109219.83
7895,15718281,123276.69
7896,15660571,113034.31
7897,15727857,0
7898,15639252,129548.5
7899,15628144,74812.84
7900,15683560,0
7901,15653275,0
7902,15622182,153538.13
7903,15613962,0
7904,15618437,0
7905,15783338,155619.36
7906,15764491,159693.9
7907,15712960,171653.17
7908,15688157,47685.47
7909,15579287,0
7910,15570931,0
7911,15615177,123692
7912,15809906,148853.29
7913,15652169,133161.95
7914,15649450,143221.35
7915,15777179,0
7916,15803538,0
7917,15610936,0
7918,15590094,126265.88
7919,15572706,0
7920,15634564,112713.34
7921,15684296,141173.03
7922,15702293,0
7923,15642099,0
7924,15773273,118866.36
7925,15613337,0
7926,15800482,0
7927,15732644,92316.31
7928,15713426,122185.53
7929,15640789,123345.85
7930,15598892,73070.18
7931,15606436,0
7932,15751227,95120.59
7933,15812365,102800.65
7934,15616088,97072.42
7935,15803886,132876.55
7936,15587311,0
7937,15617401,0
7938,15775886,0
7939,15807305,0
7940,15761717,51962.91
7941,15628008,98759.89
7942,15583755,156570.86
7943,15661409,0
7944,15774250,159024.71
7945,15681476,73493.17
7946,15654870,0
7947,15790448,69617.36
7948,15785326,136526.26
7949,15592854,113736.27
7950,15617486,106723.28
7951,15806796,138847.9
7952,15644699,0
7953,15622305,107868.14
7954,15608209,96926.12
7955,15626898,77599.23
7956,15644297,178787.54
7957,15731569,0
7958,15582149,129668.43
7959,15802483,146178.13
7960,15686999,0
7961,15772479,0
7962,15778884,154763.21
7963,15623630,116251.24
7964,15774316,0
7965,15695097,100954.88
7966,15645404,124620.01
7967,15750574,0
7968,15636812,112701.04
7969,15712068,84692.5
7970,15652030,108204.52
7971,15577398,86449.39
7972,15756848,0
7973,15806929,73194.99
7974,15656005,124593.23
7975,15722632,119655.77
7976,15794356,121765.37
7977,15659656,110837.73
7978,15588341,99835.17
7979,15709142,91057.37
7980,15627042,0
7981,15627517,149400.27
7982,15803032,89111.63
7983,15665129,132527.9
7984,15628272,114997.42
7985,15678206,161798.53
7986,15678427,96129.32
7987,15678067,0
7988,15793331,133050.97
7989,15699532,120124.35
7990,15605827,0
7991,15643635,133705.74
7992,15787710,0
7993,15614137,0
7994,15754494,152805.05
7995,15713440,151701.45
7996,15803479,0
7997,15709639,112465.06
7998,15601719,156007.09
7999,15772482,132405.52
8000,15591489,142662.68
8001,15629002,102603.3
8002,15798053,0
8003,15753895,0
8004,15595426,105000.85
8005,15645815,0
8006,15632848,69518.95
8007,15703068,126145.54
8008,15791513,138937.35
8009,15587210,113581.98
8010,15793803,112572.39
8011,15787756,114514.71
8012,15723437,0
8013,15702715,0
8014,15809872,84906.45
8015,15644295,126816.18
8016,15778694,105249.76
8017,15759555,0
8018,15631406,109387.9
8019,15616676,122478.51
8020,15771154,137732.23
8021,15669491,157866.77
8022,15697691,0
8023,15665180,136789.14
8024,15752588,0
8025,15743051,144684.03
8026,15571873,107065.31
8027,15679743,91301.72
8028,15769412,207034.96
8029,15775124,0
8030,15732113,0
8031,15578141,0
8032,15595874,0
8033,15755642,0
8034,15576526,0
8035,15792489,0
8036,15733705,92472.1
8037,15807221,0
8038,15573045,127738.75
8039,15756824,101242.98
8040,15773520,92599.55
8041,15627439,0
8042,15701439,0
8043,15785352,82373.94
8044,15616525,141356.47
8045,15717489,0
8046,15795737,72664
8047,15693877,123365.34
8048,15576111,121898.58
8049,15595713,0
8050,15808868,103696.97
8051,15708193,0
8052,15697801,74129.18
8053,15770121,0
8054,15800524,185379.02
8055,15686236,118087.68
8056,15659807,109402.13
8057,15736078,130367.87
8058,15620836,108410.87
8059,15698184,90408.16
8060,15717643,90425.15
8061,15776596,140094.59
8062,15814757,0
8063,15812607,95439.4
8064,15663888,204017.4
8065,15748882,0
8066,15690829,137115.16
8067,15695819,134740.19
8068,15696834,0
8069,15797710,98955.87
8070,15700654,49157.09
8071,15583764,130240.33
8072,15688849,108019.27
8073,15661473,126725.25
8074,15601030,96693.66
8075,15789557,129810.6
8076,15745250,156652.13
8077,15590349,0
8078,15741693,130661.96
8079,15618446,0
8080,15766552,0
8081,15668775,130747.1
8082,15757895,106629.49
8083,15774551,112029.83
8084,15684011,130575.26
8085,15736146,96679.71
8086,15656286,0
8087,15774847,171740.69
8088,15619340,0
8089,15815656,100116.67
8090,15623357,120596.93
8091,15601324,0
8092,15715510,95984.69
8093,15663770,142557.11
8094,15779267,0
8095,15597957,0
8096,15584620,143644.16
8097,15750772,132129.72
8098,15706557,0
8099,15594391,183555.24
8100,15661656,91902.56
8101,15631217,156218.19
8102,15588955,93259.57
8103,15758252,168085.38
8104,15740223,107714.74
8105,15805413,117852.26
8106,15635116,0
8107,15764892,84474.62
8108,15795936,0
8109,15655232,126803.34
8110,15640133,0
8111,15751524,68806.84
8112,15670552,115141.18
8113,15623966,0
8114,15752193,90723.36
8115,15607269,151249.45
8116,15700752,0
8117,15777901,94752.49
8118,15639117,0
8119,15720203,0
8120,15586236,132084.66
8121,15676645,0
8122,15715988,0
8123,15603749,45472.28
8124,15608956,0
8125,15733872,130229.71
8126,15666982,123948.85
8127,15602647,127415.85
8128,15623063,110067.71
8129,15682928,65521.2
8130,15729246,0
8131,15588928,0
8132,15803352,155736.42
8133,15607485,0
8134,15656249,118307.57
8135,15761783,0
8136,15716605,103099.17
8137,15757425,0
8138,15603096,125789.69
8139,15588580,109646.83
8140,15770539,127187.86
8141,15572022,0
8142,15571843,0
8143,15752502,130385.82
8144,15609058,107787.47
8145,15775108,99325.04
8146,15708904,0
8147,15600086,123764.95
8148,15814675,128264.03
8149,15572777,86006.21
8150,15585106,57068.43
8151,15738936,103607.24
8152,15750970,99004.24
8153,15725772,0
8154,15692106,147386.72
8155,15791533,93608.28
8156,15715715,0
8157,15785576,119496.87
8158,15798834,0
8159,15744127,0
8160,15637427,0
8161,15576990,152885.77
8162,15615352,99607.37
8163,15647333,137003.68
8164,15572050,122831.58
8165,15581370,99811.44
8166,15813503,154712.58
8167,15769783,0
8168,15793135,147687.24
8169,15599182,0
8170,15689517,127009.83
8171,15641366,124737.96
8172,15588859,179356.28
8173,15732293,0
8174,15568032,127320.36
8175,15623525,125175.58
8176,15606601,186788.96
8177,15800811,148556.74
8178,15610711,128644.46
8179,15809654,127476.73
8180,15576077,159561.93
8181,15643378,112419.92
8182,15566790,129991.76
8183,15774402,0
8184,15694641,0
8185,15605916,0
8186,15812356,89175.06
8187,15644179,0
8188,15771674,162390.52
8189,15623314,190353.08
8190,15613292,0
8191,15813871,0
8192,15759480,139180.97
8193,15587712,114435.47
8194,15671165,149950.19
8195,15620746,126115.6
8196,15706537,111396.97
8197,15589312,115007.08
8198,15741180,102141.9
8199,15733888,133686.52
8200,15798532,120879.73
8201,15577359,0
8202,15614936,82321.88
8203,15747647,0
8204,15588566,116474.28
8205,15570141,132352.69
8206,15800793,182491.57
8207,15572415,0
8208,15635125,120787.18
8209,15636551,130181.47
8210,15600912,88348.43
8211,15768476,0
8212,15650266,146186.28
8213,15621004,0
8214,15748352,104488.17
8215,15788920,109196.67
8216,15743236,80538.56
8217,15637717,109026.8
8218,15635500,61319.63
8219,15634792,0
8220,15607560,0
8221,15727177,177822.03
8222,15774358,110939.3
8223,15791304,165413.43
8224,15603328,77805.66
8225,15804937,0
8226,15804142,175575.95
8227,15608845,124197.22
8228,15702434,0
8229,15632609,160132.75
8230,15603550,70258.88
8231,15755239,162657.64
8232,15670528,132217.45
8233,15732704,148042.97
8234,15589019,92855.02
8235,15677796,129289.98
8236,15760177,100252.18
8237,15636595,107592.89
8238,15737275,113096.41
8239,15672905,0
8240,15753955,149940.04
8241,15708504,121438.58
8242,15592451,0
8243,15790455,0
8244,15572174,148874.01
8245,15656330,68138.37
8246,15569626,110080.3
8247,15608726,0
8248,15637366,114268.85
8249,15778049,117412.35
8250,15727421,0
8251,15688865,0
8252,15751032,35549.81
8253,15734737,0
8254,15746515,136492.92
8255,15664311,123675.69
8256,15708139,139532.34
8257,15768574,178713.98
8258,15738018,0
8259,15699753,89086.31
8260,15703199,96143.47
8261,15627830,32197.64
8262,15570855,0
8263,15772503,0
8264,15584453,0
8265,15710111,0
8266,15618562,140306.38
8267,15706764,0
8268,15798737,0
8269,15712608,74483.97
8270,15636736,0
8271,15703544,0
8272,15815645,152303.66
8273,15705739,159904.79
8274,15709643,0
8275,15669805,99557.94
8276,15737489,116886.59
8277,15775131,142188.2
8278,15765283,149961.99
8279,15628715,0
8280,15813283,0
8281,15745716,0
8282,15598485,28649.64
8283,15696552,81025.6
8284,15754569,0
8285,15701741,152462.79
8286,15572631,0
8287,15636069,155519.59
8288,15682467,118851.05
8289,15790744,92899.27
8290,15625023,0
8291,15731267,75263.7
8292,15742879,147904.31
8293,15757015,106640.5
8294,15770711,90696.78
8295,15569430,175509.8
8296,15617304,0
8297,15704466,0
8298,15664681,114321.28
8299,15605534,95560.04
8300,15792473,88379.81
8301,15802625,85915.52
8302,15766017,72309.3
8303,15762172,0
8304,15728333,0
8305,15792868,0
8306,15605698,0
8307,15777060,0
8308,15626243,133844.22
8309,15719898,154872.08
8310,15599976,0
8311,15752809,116121.67
8312,15589698,107104.5
8313,15609977,71026.77
8314,15750121,0
8315,15734177,0
8316,15781347,0
8317,15592025,0
8318,15670163,0
8319,15765402,145644.05
8320,15624343,129667.77
8321,15602354,109341.87
8322,15579183,0
8323,15584899,0
8324,15723658,0
8325,15803965,87485.67
8326,15682489,0
8327,15813645,53369.13
8328,15766787,0
8329,15687171,146679.77
8330,15690744,112499.42
8331,15707974,48387
8332,15673084,68079.8
8333,15814772,160133.88
8334,15743709,66190.33
8335,15610343,0
8336,15737414,123761.68
8337,15788480,122325.58
8338,15568519,0
8339,15792453,138912.17
8340,15658100,0
8341,15695197,128524.19
8342,15749807,0
8343,15773876,0
8344,15591698,132934.89
8345,15712813,150805.17
8346,15763898,0
8347,15793324,0
8348,15757759,165969.26
8349,15796230,124495.98
8350,15611729,141559.5
8351,15709531,114756.14
8352,15650751,0
8353,15641413,155393.98
8354,15753840,0
8355,15669994,128663.81
8356,15695301,113522.64
8357,15792004,0
8358,15603035,0
8359,15717286,79035.95
8360,15577107,0
8361,15754747,141918.09
8362,15705676,107944.33
8363,15751912,0
8364,15677336,120043.13
8365,15684395,125191.69
8366,15659949,96399.31
8367,15812422,0
8368,15806941,76961.6
8369,15637690,98675.74
8370,15632882,126817.13
8371,15807107,121394.42
8372,15661034,106059.4
8373,15811958,112755.34
8374,15785167,0
8375,15646720,0
8376,15658614,145400.69
8377,15704657,72647.64
8378,15567147,0
8379,15701319,96340.81
8380,15745266,0
8381,15650437,124450.36
8382,15764314,113877.23
8383,15612594,0
8384,15593501,148667.81
8385,15804150,0
8386,15649297,111065.93
8387,15641110,0
8388,15660608,158697.61
8389,15806570,0
8390,15715345,0
8391,15755521,90044.32
8392,15579074,84651.79
8393,15641158,102128.27
8394,15752507,148846.39
8395,15597983,154953.94
8396,15586069,108883.29
8397,15655082,112070.86
8398,15720155,131354.39
8399,15582116,132746.2
8400,15749365,0
8401,15632069,125211.55
8402,15663134,0
8403,15766683,139422.37
8404,15707219,0
8405,15709232,157099.47
8406,15801351,0
8407,15578747,83600.24
8408,15675626,0
8409,15583736,81795.74
8410,15590011,129378.32
8411,15609913,0
8412,15719479,0
8413,15575147,99339
8414,15597309,0
8415,15648367,74430.1
8416,15758031,91241.85
8417,15751771,99092.45
8418,15689288,0
8419,15731026,100062.16
8420,15775809,98723.67
8421,15743076,0
8422,15658258,128760.32
8423,15756321,144772.69
8424,15706799,0
8425,15775703,71281.29
8426,15642636,117035.89
8427,15704651,0
8428,15806771,3768.69
8429,15566735,108913.84
8430,15681671,101100.22
8431,15775949,110615.47
8432,15586752,152143.89
8433,15582519,121797.09
8434,15658233,109798.25
8435,15755330,122403.24
8436,15605072,145860.98
8437,15617538,0
8438,15591428,0
8439,15692142,105086.74
8440,15692931,114991.45
8441,15781127,96769.04
8442,15677136,0
8443,15677828,0
8444,15567897,132725.1
8445,15793641,0
8446,15678333,0
8447,15630511,0
8448,15792627,84557.82
8449,15717191,93817.41
8450,15625716,113913.53
8451,15710053,140406.68
8452,15580043,105229.34
8453,15601410,0
8454,15684669,137891.35
8455,15619083,0
8456,15692207,0
8457,15730705,165252.52
8458,15749688,0
8459,15728542,0
8460,15760063,0
8461,15658982,122034.4
8462,15758769,0
8463,15778481,118962.58
8464,15661162,0
8465,15568164,71379.53
8466,15601569,171178.25
8467,15772383,131307.11
8468,15667456,0
8469,15672983,87099.85
8470,15799534,183135.39
8471,15582847,0
8472,15612478,0
8473,15709621,0
8474,15802009,0
8475,15698816,72535.45
8476,15574830,128137.42
8477,15603082,0
8478,15685947,115915.53
8479,15643048,0
8480,15807568,0
8481,15597591,107000.49
8482,15747558,0
8483,15756655,0
8484,15589949,152806.74
8485,15601012,92887.06
8486,15724269,0
8487,15567506,114940.67
8488,15791877,140641.26
8489,15794360,71816.74
8490,15686538,0
8491,15585985,165282.42
8492,15699257,143145.87
8493,15804104,114731.76
8494,15727619,113909.69
8495,15740237,116695.27
8496,15801436,0
8497,15705735,0
8498,15649359,0
8499,15624892,93978.96
8500,15784918,121968.11
8501,15584785,97324.91
8502,15797197,0
8503,15574858,0
8504,15794101,0
8505,15743245,145155.37
8506,15791535,137222.77
8507,15605215,0
8508,15771749,114268.22
8509,15616833,0
8510,15750728,0
8511,15769353,150490.32
8512,15770091,160858.13
8513,15716420,170288.38
8514,15740602,111568.01
8515,15796071,83889.03
8516,15811389,171982.95
8517,15783875,0
8518,15671800,137624.4
8519,15677288,121159.65
8520,15633525,0
8521,15634606,0
8522,15579207,91184.01
8523,15619892,0
8524,15567778,144027.8
8525,15711750,0
8526,15751084,140170.61
8527,15768945,62092.9
8528,15586931,0
8529,15636353,0
8530,15623858,0
8531,15703354,103516.87
8532,15663987,0
8533,15780805,0
8534,15768566,0
8535,15643229,0
8536,15754940,85162.26
8537,15676576,143061.88
8538,15800068,0
8539,15648030,137388.01
8540,15668594,137712.01
8541,15728709,106901.42
8542,15724181,105603.21
8543,15647546,150679.71
8544,15702601,108300.27
8545,15567725,52016.08
8546,15674179,60515.13
8547,15686957,158584.28
8548,15607690,118812.5
8549,15806546,0
8550,15632850,0
8551,15709016,91219.29
8552,15638068,0
8553,15749345,76318.64
8554,15791321,0
8555,15699095,0
8556,15638329,111432.13
8557,15575445,150148.51
8558,15752622,38550.06
8559,15774507,119013.86
8560,15570857,111213.64
8561,15599386,71097.23
8562,15744913,109632.85
8563,15647292,148368.02
8564,15728838,148600.91
8565,15584704,71083.98
8566,15749068,139625.34
8567,15622985,0
8568,15587676,0
8569,15779496,81564.1
8570,15733460,0
8571,15711457,124540.28
8572,15795290,133616.39
8573,15611223,101648.5
8574,15794159,124281.84
8575,15780677,0
8576,15690175,0
8577,15722599,183613.66
8578,15569976,136186.44
8579,15707011,137682.68
8580,15702277,106005.54
8581,15801915,152310.55
8582,15580213,0
8583,15637947,134446.04
8584,15715888,142289.28
8585,15732967,0
8586,15737047,0
8587,15694039,149003.76
8588,15649457,131341.46
8589,15742809,77919.78
8590,15637829,0
8591,15633194,108309
8592,15611635,0
8593,15638774,0
8594,15722037,115462.02
8595,15672930,0
8596,15668774,122739.1
8597,15780966,0
8598,15659694,113781.5
8599,15624424,0
8600,15708713,0
8601,15755405,128284.45
8602,15647570,120591.19
8603,15684348,0
8604,15702541,166968.28
8605,15646942,0
8606,15748920,0
8607,15694581,0
8608,15643215,71667.97
8609,15649060,82729.47
8610,15774258,0
8611,15731553,0
8612,15617029,0
8613,15780716,129626.19
8614,15577018,114035.39
8615,15809515,151922.94
8616,15789924,0
8617,15725076,107751.68
8618,15672481,0
8619,15574115,101179.23
8620,15661830,0
8621,15665879,0
8622,15673820,0
8623,15747772,58571.18
8624,15666197,153058.64
8625,15773639,98270.34
8626,15581893,130788.71
8627,15672447,99165.84
8628,15777830,0
8629,15713890,0
8630,15577598,115636.05
8631,15786042,185932.18
8632,15753462,72549
8633,15759690,0
8634,15801414,0
8635,15656141,0
8636,15608701,121890.06
8637,15582892,99786.07
8638,15632967,0
8639,15587573,115084.53
8640,15654891,0
8641,15611365,127661.69
8642,15749103,118907.6
8643,15810203,77627.33
8644,15813660,160625.17
8645,15605673,0
8646,15669282,124266.86
8647,15792726,127974.06
8648,15593241,0
8649,15683053,0
8650,15632736,104911.35
8651,15731865,0
8652,15760450,0
8653,15787204,110646.54
8654,15650454,0
8655,15573730,126704.49
8656,15705050,0
8657,15791342,84560.04
8658,15684316,0
8659,15700540,129893.56
8660,15770631,167385.81
8661,15790594,0
8662,15604020,105858.71
8663,15637599,123070.89
8664,15736578,0
8665,15666332,0
8666,15727291,0
8667,15785920,125141.24
8668,15658987,96173.17
8669,15687719,0
8670,15799641,0
8671,15758702,0
8672,15689526,127543.11
8673,15586848,0
8674,15707637,0
8675,15719426,103101.56
8676,15639265,126113.28
8677,15576124,40488.76
8678,15757829,137389.77
8679,15633227,85146.36
8680,15753092,129828.58
8681,15782939,80214.36
8682,15746338,0
8683,15590676,141796.43
8684,15599329,195238.29
8685,15783097,111348.15
8686,15597885,0
8687,15597467,0
8688,15724764,64404.26
8689,15778418,154309.67
8690,15684769,129431.36
8691,15756167,134204.67
8692,15632439,0
8693,15755138,0
8694,15659092,0
8695,15742116,116711.06
8696,15801994,0
8697,15647572,54980.81
8698,15644551,99773.85
8699,15709135,101231.77
8700,15684469,117070.21
8701,15627637,73314.04
8702,15667093,0
8703,15690589,212314.03
8704,15595350,136067.82
8705,15777586,109052.04
8706,15804064,79126.17
8707,15717770,0
8708,15754443,108308
8709,15776939,102290.56
8710,15713517,102025.08
8711,15683522,113383.07
8712,15673995,102541.1
8713,15771054,0
8714,15578788,0
8715,15737408,109941.51
8716,15750837,141749.68
8717,15576022,0
8718,15635502,0
8719,15627298,85146.48
8720,15811415,134066.1
8721,15645059,0
8722,15689671,0
8723,15718667,87619.29
8724,15803202,0
8725,15593683,0
8726,15703394,0
8727,15570289,103409.16
8728,15567437,123040.38
8729,15711687,108128.52
8730,15656592,169023.33
8731,15634373,0
8732,15769125,0
8733,15711386,0
8734,15714241,222267.63
8735,15642530,144090.42
8736,15713599,114835.43
8737,15744770,0
8738,15780498,145030.92
8739,15624397,71240.3
8740,15615219,138772.15
8741,15570908,93617.07
8742,15762855,0
8743,15661827,0
8744,15746035,74237.2
8745,15691906,127421.78
8746,15793424,61274.7
8747,15577905,106486.66
8748,15667216,73194.52
8749,15673971,146498.76
8750,15701238,0
8751,15644849,0
8752,15635531,0
8753,15632263,120355
8754,15720110,117265.21
8755,15619045,0
8756,15697510,0
8757,15784923,109974.22
8758,15567383,98009.13
8759,15732621,0
8760,15757981,0
